pmid	annotator	subject_text_span	subject_label	predicate	object_text_span	object_label
40491742	student_A	psychosocial stress	DDF	affect	psychiatric comorbidities	DDF
40491742	student_A	gastroesophageal reflux	DDF	is a	Functional gastrointestinal disorders	DDF
40491742	student_A	irritable bowel syndrome	DDF	is a	Functional gastrointestinal disorders	DDF


40753077	student_A	diet	food	administered	population	human
40753077	student_A	alcohol	food	influence	impulsivity	DDF
40753077	student_A	diet	food	influence	impulsivity	DDF
40753077	student_A	diet	food	administered	LORA (Longitudinal Resilience Assessment) cohort	human
40753077	student_A	diet	food	administered	participants	human
40753077	student_A	diet	food	impact	gut microbiota	microbiome
40753077	student_A	alcohol	food	impact	gut microbiota	microbiome
40753077	student_A	impulsivity	DDF	target	neurotypical adults	human


38424440	student_A	mental illness	DDF	target	mothers	human
38424440	student_A	Blautia	bacteria	influence	psychiatric and physical disorders	DDF
38424440	student_A	psychiatric and physical disorders	DDF	target	mothers	human
38424440	student_A	Clostridium	bacteria	influence	psychiatric and physical disorders	DDF
38424440	student_A	Blautia	bacteria	influence	parenting stress	DDF
38424440	student_A	Clostridium	bacteria	influence	parenting stress	DDF
38424440	student_A	intestinal microbiota	microbiome	located in	mothers	human
38424440	student_A	Eggerthella	bacteria	influence	parenting stress	DDF
38424440	student_A	Eggerthella	bacteria	influence	psychiatric and physical disorders	DDF
38424440	student_A	parenting stress	DDF	target	mothers	human


40508089	student_A	PD patients	human	used by	L-dopa challenges	biomedical technique
40508089	student_A	E. faecalis	bacteria	interact	levodopa	drug
40508089	student_A	Enterococcus faecalis	bacteria	part of	tyrDCs	microbiome
40508089	student_A	Enterococcus faecalis	bacteria	interact	levodopa	drug
40508089	student_A	moderate responders	human	used by	L-dopa challenges	biomedical technique
40508089	student_A	good-responder microbiota	microbiome	located in	mice	animal
40508089	student_A	Enterococcus faecalis	bacteria	part of	tyrosine decarboxylases	microbiome
40508089	student_A	E. faecalis	bacteria	part of	tyrosine decarboxylases	microbiome
40508089	student_A	E. faecalis	bacteria	part of	tyrDCs	microbiome
40508089	student_A	good responders	human	used by	L-dopa challenges	biomedical technique
40508089	student_A	antibiotic-induced microbiota depletion	DDF	interact	DA	chemical
40508089	student_A	antibiotic-induced microbiota depletion	DDF	interact	striatal dopamine	chemical
40508089	student_A	E. faecalis	bacteria	interact	L-dopa	drug
40508089	student_A	Enterococcus faecalis	bacteria	interact	L-dopa	drug


40187668	student_A	Dubosiella	bacteria	interact	branched-chain-amino acids	chemical
40187668	student_A	branched-chain-amino acids	chemical	located in	mouse colon organoids	anatomical location
40187668	student_A	branched-chain-amino acids	chemical	influence	lysosome dysfunction	DDF
40187668	student_A	BCAA	chemical	located in	PD patients	human
40187668	student_A	BCAA	chemical	influence	PD	DDF
40187668	student_A	antibiotic treatment	drug	interact	branched-chain-amino acids	chemical
40187668	student_A	branched-chain-amino acids	chemical	influence	Parkinson's disease	DDF
40187668	student_A	Dubosiella	bacteria	influence	PD	DDF
40187668	student_A	gut microbiota	microbiome	is linked to	Parkinson's disease	DDF
40187668	student_A	Dubosiella	bacteria	interact	BCAA	chemical
40187668	student_A	branched-chain-amino acids	chemical	located in	PD patients	human
40187668	student_A	antibiotic treatment	drug	change effect	Parkinson's disease	DDF
40187668	student_A	BCAA	chemical	influence	metabolic disorders	DDF
40187668	student_A	antibiotic treatment	drug	interact	BCAA	chemical
40187668	student_A	antibiotic treatment	drug	impact	gut microbiota	microbiome
40187668	student_A	gut microbiota	microbiome	is linked to	PD	DDF
40187668	student_A	BCAA	chemical	influence	lysosome dysfunction	DDF
40187668	student_A	PD	DDF	is a	Parkinson's disease	DDF
40187668	student_A	gut microbiota	microbiome	is linked to	metabolic disorders	DDF
40187668	student_A	branched-chain-amino acids	chemical	influence	metabolic disorders	DDF
40187668	student_A	antibiotic treatment	drug	change effect	PD	DDF
40187668	student_A	BCAA	chemical	located in	mouse colon organoids	anatomical location
40187668	student_A	Dubosiella	bacteria	influence	Parkinson's disease	DDF
40187668	student_A	antibiotic treatment	drug	impact	Dubosiella	bacteria
40187668	student_A	lysosome dysfunction	DDF	strike	microglia	anatomical location


38825252	student_A	Ab	chemical	influence	intestinal inflammation	DDF
38825252	student_A	ICAM-1-specific antibody	chemical	influence	dopaminergic neuronal death	DDF
38825252	student_A	Intercellular adhesion molecule-1	chemical	influence	neuroinflammation	DDF
38825252	student_A	Intercellular adhesion molecule-1	chemical	influence	dopaminergic neuronal damage	DDF
38825252	student_A	Ab	chemical	influence	dopaminergic neuronal death	DDF
38825252	student_A	Clostridia	bacteria	influence	PD	DDF
38825252	student_A	Intercellular adhesion molecule-1	chemical	influence	Parkinson's disease	DDF
38825252	student_A	bacterial Firmicutes	bacteria	influence	Parkinson's disease	DDF
38825252	student_A	Parkinson's disease	DDF	affect	intestinal microbial dysbiosis	DDF
38825252	student_A	mice	animal	used by	Immunofluorescence	biomedical technique
38825252	student_A	ICAM-1	chemical	influence	Parkinson's disease	DDF
38825252	student_A	mice	animal	used by	16 S rRNA sequencing	biomedical technique
38825252	student_A	motor symptoms	DDF	target	mice	animal
38825252	student_A	Lachnospiraceae	bacteria	influence	Parkinson's disease	DDF
38825252	student_A	ICAM-1	chemical	influence	neuroinflammation	DDF
38825252	student_A	ICAM-1	chemical	influence	dopaminergic neuronal damage	DDF
38825252	student_A	Parkinson's disease	DDF	affect	neuroinflammation	DDF
38825252	student_A	ICAM-1	chemical	impact	gut microbial community	microbiome
38825252	student_A	ICAM-1-specific antibody	chemical	influence	colon barrier impairment	DDF
38825252	student_A	bacterial Firmicutes	bacteria	influence	PD	DDF
38825252	student_A	ICAM-1-specific antibody	chemical	influence	neuroinflammation	DDF
38825252	student_A	Ab	chemical	influence	colon barrier impairment	DDF
38825252	student_A	Ab	chemical	influence	neuroinflammation	DDF
38825252	student_A	PD	DDF	is a	chronic neurodegenerative disease	DDF
38825252	student_A	MPTP	chemical	influence	motor symptoms	DDF
38825252	student_A	Lachnospiraceae	bacteria	influence	PD	DDF
38825252	student_A	Intercellular adhesion molecule-1	chemical	influence	PD	DDF
38825252	student_A	Parkinson's disease	DDF	is a	chronic neurodegenerative disease	DDF
38825252	student_A	PD	DDF	is a	Parkinson's disease	DDF
38825252	student_A	MPTP	chemical	influence	gastrointestinal dysfunction	DDF
38825252	student_A	ICAM-1-specific antibody	chemical	influence	gastrointestinal dysfunction	DDF
38825252	student_A	ICAM-1	chemical	influence	PD	DDF
38825252	student_A	Intercellular adhesion molecule-1	chemical	impact	gut microbial community	microbiome
38825252	student_A	Ab	chemical	influence	gastrointestinal dysfunction	DDF
38825252	student_A	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chemical	influence	motor symptoms	DDF
38825252	student_A	gastrointestinal dysfunction	DDF	target	mice	animal
38825252	student_A	ICAM-1-specific antibody	chemical	influence	behavioural defects	DDF
38825252	student_A	1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	chemical	influence	gastrointestinal dysfunction	DDF
38825252	student_A	Clostridia	bacteria	influence	Parkinson's disease	DDF
38825252	student_A	Ab	chemical	influence	behavioural defects	DDF
38825252	student_A	ICAM-1-specific antibody	chemical	influence	intestinal inflammation	DDF


28546562	student_A	gut dysbiosis	DDF	affect	rheumatoid arthritis	DDF
28546562	student_A	dysregulation of inflammation	DDF	affect	chronic inflammatory diseases	DDF
28546562	student_A	gut dysbiosis	DDF	affect	dysregulation of inflammation	DDF
28546562	student_A	gut dysbiosis	DDF	affect	allergic asthma	DDF
28546562	student_A	dysregulation of inflammation	DDF	affect	inflammatory bowel disease	DDF
28546562	student_A	dysregulation of inflammation	DDF	affect	rheumatoid arthritis	DDF
28546562	student_A	dysregulation of inflammation	DDF	affect	allergic asthma	DDF
28546562	student_A	multiple sclerosis	DDF	is a	chronic inflammatory diseases	DDF
28546562	student_A	inflammatory bowel disease	DDF	is a	chronic inflammatory diseases	DDF
28546562	student_A	gut microbiota	microbiome	located in	host	human
28546562	student_A	gut dysbiosis	DDF	affect	multiple sclerosis	DDF
28546562	student_A	rheumatoid arthritis	DDF	is a	chronic inflammatory diseases	DDF
28546562	student_A	gut dysbiosis	DDF	affect	chronic inflammatory diseases	DDF
28546562	student_A	gut dysbiosis	DDF	affect	inflammatory bowel disease	DDF
28546562	student_A	gut microbiota	microbiome	is linked to	gut dysbiosis	DDF
28546562	student_A	allergic asthma	DDF	is a	chronic inflammatory diseases	DDF
28546562	student_A	dysregulation of inflammation	DDF	affect	multiple sclerosis	DDF


39490163	student_A	PM<sub>2.5</sub>	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	manganese	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	selenium	chemical	impact	Blautia	bacteria
39490163	student_A	chromium	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	manganese	chemical	impact	Blautia	bacteria
39490163	student_A	PM<sub>2.5</sub>	chemical	impact	gut microbiota	microbiome
39490163	student_A	Indoor fine particulate matter	chemical	impact	Dorea	bacteria
39490163	student_A	Dorea	bacteria	part of	gut microbiota	microbiome
39490163	student_A	lead	chemical	impact	Blautia	bacteria
39490163	student_A	thallium	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	antimony	chemical	impact	gut microbiota	microbiome
39490163	student_A	Blautia	bacteria	part of	gut microbiota	microbiome
39490163	student_A	antimony	chemical	part of	PM<sub>2.5</sub>	chemical
39490163	student_A	Indoor fine particulate matter	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	antimony	chemical	impact	Blautia	bacteria
39490163	student_A	selenium	chemical	impact	gut microbiota	microbiome
39490163	student_A	selenium	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	thallium	chemical	part of	PM<sub>2.5</sub>	chemical
39490163	student_A	lead	chemical	impact	gut microbiota	microbiome
39490163	student_A	PM<sub>2.5</sub>	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	chromium	chemical	impact	Dorea	bacteria
39490163	student_A	Indoor fine particulate matter	chemical	impact	Blautia	bacteria
39490163	student_A	lead	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	chromium	chemical	part of	PM<sub>2.5</sub>	chemical
39490163	student_A	selenium	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	manganese	chemical	impact	gut microbiota	microbiome
39490163	student_A	serum glycerophospholipid metabolites	chemical	impact	Dorea	bacteria
39490163	student_A	thallium	chemical	impact	gut microbiota	microbiome
39490163	student_A	manganese	chemical	part of	PM<sub>2.5</sub>	chemical
39490163	student_A	chromium	chemical	impact	Blautia	bacteria
39490163	student_A	serum glycerophospholipid metabolites	chemical	impact	Blautia	bacteria
39490163	student_A	lead	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	PM<sub>2.5</sub>	chemical	impact	Dorea	bacteria
39490163	student_A	manganese	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	antimony	chemical	impact	Dorea	bacteria
39490163	student_A	PM<sub>2.5</sub>	chemical	impact	Blautia	bacteria
39490163	student_A	selenium	chemical	part of	PM<sub>2.5</sub>	chemical
39490163	student_A	thallium	chemical	impact	Dorea	bacteria
39490163	student_A	antimony	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	lead	chemical	impact	Dorea	bacteria
39490163	student_A	Indoor fine particulate matter	chemical	impact	gut microbiota	microbiome
39490163	student_A	chromium	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	lead	chemical	part of	PM<sub>2.5</sub>	chemical
39490163	student_A	antimony	chemical	interact	serum glycerophospholipid metabolites	chemical
39490163	student_A	serum glycerophospholipid metabolites	chemical	impact	gut microbiota	microbiome
39490163	student_A	manganese	chemical	impact	Dorea	bacteria
39490163	student_A	selenium	chemical	impact	Dorea	bacteria
39490163	student_A	thallium	chemical	impact	Blautia	bacteria
39490163	student_A	thallium	chemical	part of	Indoor fine particulate matter	chemical
39490163	student_A	chromium	chemical	impact	gut microbiota	microbiome


40612463	student_A	gut microbiota	microbiome	used by	shot gun approach	biomedical technique
40612463	student_A	gut microbiota	microbiome	used by	neurocognitive screening	biomedical technique
40612463	student_A	gut microbiota	microbiome	located in	participants	human
40612463	student_A	gut microbiota	microbiome	located in	older adults	human
40612463	student_A	Alzheimer's disease	DDF	target	older adults	human
40612463	student_A	gut microbiota	microbiome	is linked to	cognitive decline	DDF
40612463	student_A	cognitive decline	DDF	target	participants	human


40034358	student_A	Alzheimer's disease	DDF	is a	progressive neurodegenerative disorders	DDF
40034358	student_A	Mild cognitive impairment	DDF	is a	progressive neurodegenerative disorders	DDF
40034358	student_A	probiotics	dietary supplement	influence	AD	DDF
40034358	student_A	probiotics	dietary supplement	influence	mild cognitive impairment	DDF
40034358	student_A	MCI	DDF	is a	progressive neurodegenerative disorders	DDF
40034358	student_A	probiotics	dietary supplement	influence	Alzheimer's disease	DDF
40034358	student_A	probiotics	dietary supplement	influence	MCI	DDF
40034358	student_A	AD	DDF	is a	progressive neurodegenerative disorders	DDF
40034358	student_A	probiotics	dietary supplement	influence	inflammation	DDF
40034358	student_A	probiotics	dietary supplement	impact	gut microbiota	microbiome


40792034	student_A	Alzheimer's disease	DDF	target	healthy individuals	human
40792034	student_A	wild-type C57BL/6J mice	animal	used by	Morris water maze test	biomedical technique
40792034	student_A	AD	DDF	target	healthy individuals	human
40792034	student_A	APP/PS1	animal	used by	Morris water maze test	biomedical technique


40769944	student_A	gut microbiota disruption	DDF	interact	CDPS	chemical
40769944	student_A	CDPS	chemical	influence	Alzheimer's disease	DDF
40769944	student_A	CDPS-associated metabolites	chemical	influence	oxidative stress	DDF
40769944	student_A	<i>Cistanche deserticola</i> polysaccharides	chemical	influence	Alzheimer's disease	DDF
40769944	student_A	brains	anatomical location	located in	APP/PS1 Tg mice	animal
40769944	student_A	CDPS	chemical	influence	AD	DDF
40769944	student_A	<i>D</i>-Proline	chemical	influence	oxidative stress	DDF
40769944	student_A	<i>D</i>-Proline	chemical	part of	CDPS-associated metabolites	chemical
40769944	student_A	immune suppression	DDF	interact	CDPS	chemical
40769944	student_A	<i>Cistanche deserticola</i> Polysaccharides	chemical	influence	Alzheimer's Disease Progression	DDF
40769944	student_A	<i>Cistanche deserticola</i> polysaccharides	chemical	influence	AD	DDF
40769944	student_A	CDPS	chemical	influence	gut microbial and metabolic disturbances	DDF
40769944	student_A	Histidine	chemical	part of	CDPS-associated metabolites	chemical
40769944	student_A	CDPS	chemical	influence	cognitive impairment	DDF
40769944	student_A	<i>Cistanche deserticola</i> Polysaccharides	chemical	part of	Metabolites	chemical
40769944	student_A	Histidine	chemical	influence	oxidative stress	DDF


35550457	student_A	gut microbiota	microbiome	used by	EA	biomedical technique
35550457	student_A	Escherichia-Shigella	bacteria	located in	EA group	human
35550457	student_A	intestinal flora	microbiome	located in	SCD participants	human
35550457	student_A	gut microbiota	microbiome	is linked to	subjective cognitive decline	DDF
35550457	student_A	gut microbiota	microbiome	used by	electroacupuncture	biomedical technique
35550457	student_A	SCD	DDF	target	participants	human
35550457	student_A	participants	human	used by	EA	biomedical technique
35550457	student_A	gut microbiota	microbiome	used by	acupuncture	biomedical technique
35550457	student_A	Bifidobacterium	bacteria	part of	intestinal flora	microbiome
35550457	student_A	participants	human	used by	electroacupuncture	biomedical technique
35550457	student_A	gut microbiome	microbiome	is linked to	Dysbiosis	DDF
35550457	student_A	subjective cognitive decline	DDF	target	participants	human
35550457	student_A	gut microbiota	microbiome	is linked to	SCD	DDF


29770137	student_A	autoimmune pathogenesis	DDF	strike	central nervous system	anatomical location
29770137	student_A	Gut Microbiota	microbiome	is linked to	Experimental Autoimmune Encephalomyelitis	DDF
29770137	student_A	antibiotics	drug	impact	AO gut microbiota	microbiome
29770137	student_A	chronic inflammatory disease	DDF	strike	central nervous system	anatomical location
29770137	student_A	EAE	DDF	target	AO rats	animal
29770137	student_A	gut microbiota	microbiome	is linked to	EAE	DDF
29770137	student_A	gut microbiota	microbiome	is linked to	multiple sclerosis	DDF
29770137	student_A	Gut Microbiota	microbiome	located in	Albino Oxford Rats	animal
29770137	student_A	EAE	DDF	target	Albino Oxford (AO) rats	animal
29770137	student_A	CNS antigens	chemical	located in	AO rats	animal
29770137	student_A	AO gut microbiota	microbiome	located in	EAE-prone Dark Agouti rats	animal
29770137	student_A	multiple sclerosis	DDF	is a	chronic inflammatory disease	DDF
29770137	student_A	Experimental Autoimmune Encephalomyelitis	DDF	target	Albino Oxford Rats	animal
29770137	student_A	gut microbiota	microbiome	located in	AO rats	animal
29770137	student_A	experimental autoimmune encephalomyelitis	DDF	target	Albino Oxford (AO) rats	animal
29770137	student_A	gut microbiota	microbiome	is linked to	CNS autoimmunity	DDF
29770137	student_A	IL-17	chemical	located in	AO rats	animal


40824914	student_A	Bacteroides fluxus	bacteria	located in	drug-naïve PD patients	human
40824914	student_A	gut microbiome	microbiome	is linked to	PD	DDF
40824914	student_A	B. interstinalis	bacteria	located in	drug-naïve PD patients	human
40824914	student_A	microbial dysbiosis	DDF	target	drug-naïve Parkinson's disease patients	human
40824914	student_A	Alistipes	bacteria	located in	controls	human
40824914	student_A	drug-naïve PD patients	human	used by	16S rRNA gene sequencing	biomedical technique
40824914	student_A	Parkinson's disease	DDF	target	drug-naïve Parkinson's disease patients	human
40824914	student_A	B. eggerthii	bacteria	located in	drug-naïve PD patients	human
40824914	student_A	Dielma fastidiosa	bacteria	located in	drug-naïve PD patients	human
40824914	student_A	Parkinson's disease	DDF	is a	neurological disorder	DDF
40824914	student_A	Barnesiella	bacteria	located in	controls	human
40824914	student_A	Dialister spp	bacteria	located in	controls	human


38108351	student_A	Ruminococcus gnavus	bacteria	influence	VCI	DDF
38108351	student_A	R uminococcus gnavus	bacteria	located in	patients	human
38108351	student_A	VCI	DDF	strike	right hypothalamus	anatomical location
38108351	student_A	VCI	DDF	change abundance	Ruminococcus gnavus	bacteria
38108351	student_A	VCI	DDF	strike	left hypothalamus	anatomical location
38108351	student_A	specific gut microbiota	microbiome	used by	mediation analysis	biomedical technique
38108351	student_A	Gut microbiota	microbiome	is linked to	vascular cognitive impairment	DDF
38108351	student_A	VCI	DDF	target	patients	human
38108351	student_A	Veillonella	bacteria	located in	patients	human
38108351	student_A	VCI	DDF	change abundance	Collinsella	bacteria
38108351	student_A	VCI	DDF	strike	left amygdala	anatomical location
38108351	student_A	VCI	DDF	change abundance	Bifidobacterium	bacteria
38108351	student_A	VCI	DDF	change abundance	R uminococcus gnavus	bacteria
38108351	student_A	Fusobacterium	bacteria	located in	patients	human
38108351	student_A	VCI	DDF	strike	brain	anatomical location
38108351	student_A	VCI	DDF	change abundance	Veillonella	bacteria
38108351	student_A	VCI	DDF	change abundance	Fusobacterium	bacteria
38108351	student_A	VCI	DDF	strike	bilateral hypothalamus	anatomical location
38108351	student_A	Gut microbiota	microbiome	is linked to	VCI	DDF
38108351	student_A	Erysipelatoclostridium	bacteria	located in	patients	human
38108351	student_A	Collinsella	bacteria	located in	patients	human
38108351	student_A	Bifidobacterium	bacteria	located in	patients	human
38108351	student_A	Ruminococcus gnavus	bacteria	located in	patients	human
38108351	student_A	VCI	DDF	change abundance	Erysipelatoclostridium	bacteria


30307792	student_A	LPS	chemical	interact	proinflammatory cytokines	chemical
30307792	student_A	gut microbiota	microbiome	used by	passive avoidance test	biomedical technique
30307792	student_A	probiotic formulation	dietary supplement	influence	neuroinflammation-associated disorders	DDF
30307792	student_A	AD	DDF	is a	neuroinflammation-associated disorders	DDF
30307792	student_A	B. longum R0175	bacteria	interact	LPS	chemical
30307792	student_A	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
30307792	student_A	saline	chemical	administered	Rats	animal
30307792	student_A	probiotic formulation	dietary supplement	impact	gut microbiota	microbiome
30307792	student_A	gut microbiota	microbiome	is linked to	AD	DDF
30307792	student_A	maltodextrin	dietary supplement	administered	Rats	animal
30307792	student_A	probiotic formulation	dietary supplement	administered	lipopolysaccharide (LPS)-induced rats	animal
30307792	student_A	peripherally induced neuroinflammation	DDF	target	lipopolysaccharide (LPS)-induced rats	animal
30307792	student_A	neurodegeneration	DDF	target	lipopolysaccharide (LPS)-induced rats	animal
30307792	student_A	probiotic	dietary supplement	administered	Rats	animal
30307792	student_A	probiotic formulation	dietary supplement	influence	neurodegeneration	DDF
30307792	student_A	L. helveticus R0052	bacteria	interact	LPS	chemical
30307792	student_A	LPS	chemical	administered	Rats	animal
30307792	student_A	probiotic formulation	dietary supplement	influence	peripherally induced neuroinflammation	DDF
30307792	student_A	gut microbiota	microbiome	is linked to	pathogenesis	DDF
30307792	student_A	gut microbiota	microbiome	is linked to	neurodegenerative disorders	DDF


33916001	student_A	AD	DDF	target	older population	human
33916001	student_A	death	DDF	target	older population	human
33916001	student_A	gut microbiota	microbiome	located in	young and old 5xFAD mice	animal
33916001	student_A	brains	anatomical location	located in	5xFAD mice	animal
33916001	student_A	gut microbiota	microbiome	is linked to	Alzheimer's Disease	DDF
33916001	student_A	gut microbiota	microbiome	is linked to	AD-related neurological disorders	DDF
33916001	student_A	AD	DDF	is a	progressive neurodegenerative disorder	DDF
33916001	student_A	Alzheimer's disease	DDF	target	older population	human
33916001	student_A	disability	DDF	target	older population	human
33916001	student_A	gut microbiota	microbiome	located in	age-matched non-transgenic mice	animal
33916001	student_A	Alzheimer's disease	DDF	is a	progressive neurodegenerative disorder	DDF
33916001	student_A	gut NLRP3	chemical	influence	unfavorable gut microbiota	DDF


39406336	student_A	chronic unpredictable mild stress-induced cognitive impairment	DDF	target	rats	animal
39406336	student_A	gastric acid suppressants	drug	administered	rats	animal
39406336	student_A	vonoprazan	drug	administered	rats	animal
39406336	student_A	gastric acid suppressants	drug	change effect	chronic unpredictable mild stress	DDF
39406336	student_A	esomeprazole	drug	administered	rats	animal
39406336	student_A	CUMS	DDF	target	rats	animal
39406336	student_A	gastric acid suppressants	drug	administered	elderly patients	human
39406336	student_A	gastric acid suppressants	drug	change effect	CUMS	DDF
39406336	student_A	proton pump inhibitors	drug	change effect	cognitive impairment	DDF
39406336	student_A	gastric acid suppressants	drug	change effect	cognitive impairment	DDF
39406336	student_A	famotidine	drug	administered	rats	animal
39406336	student_A	mild cognitive impairment	DDF	target	elderly patients	human


39699251	student_A	GABA	chemical	located in	MEVs	anatomical location
39699251	student_A	N-acylethanolamines	chemical	located in	MEVs	anatomical location
39699251	student_A	neuro-related compounds	chemical	located in	MEVs	anatomical location
39699251	student_A	gabapentin	chemical	located in	MEVs	anatomical location
39699251	student_A	glutamate	chemical	located in	MEVs	anatomical location
39699251	student_A	bioactive compounds	chemical	located in	MEVs	anatomical location
39699251	student_A	gamma-aminobutyric acid	chemical	located in	MEVs	anatomical location
39699251	student_A	neuroactive metabolites	chemical	located in	MEVs	anatomical location
39699251	student_A	arachidonyl-dopamine	chemical	located in	MEVs	anatomical location


36557291	student_A	dysfunction	DDF	target	patients	human
36557291	student_A	intestinal inflammation	DDF	target	patients	human
36557291	student_A	fecal metabolites	chemical	located in	SOD1<sup>G93A</sup> mice	animal
36557291	student_A	Microbial metabolites	chemical	influence	ALS	DDF
36557291	student_A	amino acid-derived metabolites	chemical	interact	neurotransmitters	chemical
36557291	student_A	Amyotrophic Lateral Sclerosis	DDF	target	Mice	animal
36557291	student_A	Target Metabolites	chemical	located in	Mice	animal
36557291	student_A	ALS	DDF	is a	multifactorial neuromuscular disease	DDF
36557291	student_A	inflammatory response	DDF	target	age-matched wild-type (WT) and SOD1<sup>G93A</sup> mice	animal
36557291	student_A	Serum IL-17	chemical	located in	butyrate-treated SOD1<sup>G93A</sup> mice	animal
36557291	student_A	aromatic amino acids	chemical	produced by	gut microbiome	microbiome
36557291	student_A	inflammation	DDF	interact	histamine	chemical
36557291	student_A	gamma-glutamyl amino acids	chemical	change expression	gamma-glutamyltransferase	gene
36557291	student_A	Target Metabolites	chemical	influence	Amyotrophic Lateral Sclerosis	DDF
36557291	student_A	SOD1<sup>G93A</sup> mice	animal	used by	unbiased global metabolomic measurement	biomedical technique
36557291	student_A	Amyotrophic lateral sclerosis	DDF	is a	multifactorial neuromuscular disease	DDF
36557291	student_A	Microbial metabolites	chemical	influence	Amyotrophic lateral sclerosis	DDF
36557291	student_A	gamma-glutamyl amino acids	chemical	change expression	GGT	gene
36557291	student_A	Microbial metabolites	chemical	influence	multifactorial neuromuscular disease	DDF
36557291	student_A	amino acid-derived metabolites	chemical	influence	inflammation	DDF
36557291	student_A	ALS	DDF	target	patients	human
36557291	student_A	metabolites	chemical	located in	age-matched wild-type (WT) and SOD1<sup>G93A</sup> mice	animal
36557291	student_A	LPS	chemical	located in	butyrate-treated SOD1<sup>G93A</sup> mice	animal
36557291	student_A	microbial metabolites	chemical	interact	neuroactive metabolites	chemical
36557291	student_A	butyrate	chemical	administered	age-matched wild-type (WT) and SOD1<sup>G93A</sup> mice	animal


31434623	student_A	gram-negative Escherichia coli fragments	chemical	located in	postmortem brain tissue	anatomical location
31434623	student_A	Gut microbiota	microbiome	is linked to	AD	DDF
31434623	student_A	AD	DDF	affect	dementia	DDF
31434623	student_A	systemic inflammatory reactions	DDF	affect	neurodegeneration	DDF
31434623	student_A	MCI	DDF	target	Patients	human
31434623	student_A	gut microbiota shifting	DDF	affect	MCI	DDF
31434623	student_A	Gut microbiota	microbiome	is linked to	MCI	DDF
31434623	student_A	AD	DDF	target	Patients	human
31434623	student_A	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
31434623	student_A	AD	DDF	change abundance	gut microbiota	microbiome
31434623	student_A	amyloid plaque	chemical	located in	postmortem brain tissue	anatomical location
31434623	student_A	lipopolysaccharides	chemical	located in	postmortem brain tissue	anatomical location
31434623	student_A	metabolites	chemical	influence	neurodegeneration	DDF
31434623	student_A	AD	DDF	affect	MCI	DDF
31434623	student_A	gut microbiota	microbiome	is linked to	Mild cognitive impairment	DDF
31434623	student_A	Gut microbiota	microbiome	is linked to	mild cognitive impairment	DDF
31434623	student_A	MCI	DDF	target	patients	human
31434623	student_A	Escherichia	bacteria	influence	MCI	DDF
31434623	student_A	Escherichia	bacteria	influence	AD	DDF
31434623	student_A	AD	DDF	target	patients	human
31434623	student_A	systemic inflammatory reactions	DDF	affect	neuroinflammation	DDF
31434623	student_A	Gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF


40336252	student_A	Gut dysmotility	DDF	target	PD patients	human
40336252	student_A	inflammation	DDF	target	PD patients	human
40336252	student_A	PD	DDF	target	participants	human
40336252	student_A	IBD	DDF	target	PD patients	human
40336252	student_A	intestinal dysmotility	DDF	target	PD patients	human
40336252	student_A	Fecal calprotectin	chemical	influence	constipation	DDF
40336252	student_A	inflammatory biomarkers	chemical	located in	PD patients	human
40336252	student_A	constipation	DDF	target	PD patients	human
40336252	student_A	non-motor symptoms	DDF	target	PD patients	human


36941398	student_A	depression	DDF	target	patients	human
36941398	student_A	Lactobacillus species	bacteria	influence	stress-induced social-avoidance behavior	DDF
36941398	student_A	commensal microbiota	microbiome	is linked to	gut homeostasis	DDF
36941398	student_A	stress	DDF	affect	impaired brain function	DDF
36941398	student_A	dectin-1	chemical	influence	stress-induced behaviors	DDF


33514598	student_A	Inhibitory control	DDF	target	mice	animal
33514598	student_A	IC	DDF	target	mice	animal
33514598	student_A	IC deficits	DDF	strike	mPFC	anatomical location
33514598	student_A	gut microbiome	microbiome	is linked to	IC deficits	DDF
33514598	student_A	mice	animal	used by	mPFC transcriptomics	biomedical technique
33514598	student_A	IC	DDF	change abundance	gut metagenome	microbiome
33514598	student_A	gut microbiome	microbiome	is linked to	obesity	DDF
33514598	student_A	IC deficits	DDF	target	individuals	human
33514598	student_A	gut microbiome	microbiome	is linked to	Inhibitory control	DDF
