pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label
37189749	student_A	179	208	abstract	advanced glycation endproducts	chemical	interact	47	66	abstract	primary amino groups	chemical
37189749	student_A	179	208	abstract	advanced glycation endproducts	chemical	interact	71	81	abstract	amino acids	chemical
37189749	student_A	179	208	abstract	advanced glycation endproducts	chemical	interact	84	91	abstract	proteins	chemical
37189749	student_A	179	208	abstract	advanced glycation endproducts	chemical	interact	98	110	abstract	nucleic acids	chemical
37189749	student_A	211	214	abstract	AGEs	chemical	interact	26	40	abstract	reducing sugars	chemical
37189749	student_A	211	214	abstract	AGEs	chemical	interact	47	66	abstract	primary amino groups	chemical
37189749	student_A	211	214	abstract	AGEs	chemical	interact	71	81	abstract	amino acids	chemical
37189749	student_A	211	214	abstract	AGEs	chemical	interact	84	91	abstract	proteins	chemical
37189749	student_A	211	214	abstract	AGEs	chemical	interact	98	110	abstract	nucleic acids	chemical
37189749	student_A	222	225	abstract	AGEs	chemical	influence	295	316	abstract	neurological disorders	DDF
37189749	student_A	338	341	abstract	AGEs	chemical	interact	366	395	abstract	advanced glycation endproducts	chemical
37189749	student_A	338	341	abstract	AGEs	chemical	interact	398	401	abstract	RAGE	chemical
37189749	student_A	537	558	abstract	inflammatory cytokines	chemical	interact	338	341	abstract	AGEs	chemical
37189749	student_A	537	558	abstract	inflammatory cytokines	chemical	interact	366	395	abstract	advanced glycation endproducts	chemical
37189749	student_A	537	558	abstract	inflammatory cytokines	chemical	interact	398	401	abstract	RAGE	chemical
37189749	student_A	657	675	abstract	Alzheimer's disease	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	678	679	abstract	AD	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	704	725	abstract	traumatic brain injury	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	728	730	abstract	TBI	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	734	762	abstract	amyotrophic lateral sclerosis	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	765	767	abstract	ALS	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	775	793	abstract	diabetic neuropathy	DDF	is a	624	644	abstract	neurological diseases	DDF
37189749	student_A	838	845	abstract	diabetes	DDF	is a	806	825	abstract	AGE-related diseases	DDF
37189749	student_A	851	865	abstract	atherosclerosis	DDF	is a	806	825	abstract	AGE-related diseases	DDF
37189749	student_A	898	911	abstract	gut microbiota	microbiome	is linked to	966	988	abstract	endothelial dysfunction	DDF
37189749	student_A	898	911	abstract	gut microbiota	microbiome	is linked to	991	1019	abstract	disrupted blood-brain barrier	DDF
37189749	student_A	898	911	abstract	gut microbiota	microbiome	is linked to	1022	1024	abstract	BBB	DDF
37189749	student_A	898	911	abstract	gut microbiota	microbiome	is linked to	1068	1069	abstract	AD	DDF
37189749	student_A	898	911	abstract	gut microbiota	microbiome	is linked to	1081	1101	abstract	neurological diseases	DDF
37189749	student_A	917	939	abstract	intestinal inflammation	DDF	affect	966	988	abstract	endothelial dysfunction	DDF
37189749	student_A	917	939	abstract	intestinal inflammation	DDF	affect	991	1019	abstract	disrupted blood-brain barrier	DDF
37189749	student_A	917	939	abstract	intestinal inflammation	DDF	affect	1022	1024	abstract	BBB	DDF
37189749	student_A	917	939	abstract	intestinal inflammation	DDF	affect	1068	1069	abstract	AD	DDF
37189749	student_A	917	939	abstract	intestinal inflammation	DDF	affect	1081	1101	abstract	neurological diseases	DDF
37189749	student_A	1104	1107	abstract	AGEs	chemical	impact	1157	1170	abstract	gut microbiota	microbiome
37189749	student_A	1104	1107	abstract	AGEs	chemical	interact	1259	1282	abstract	immune-related cytokines	chemical
37189749	student_A	1113	1116	abstract	RAGE	chemical	impact	1157	1170	abstract	gut microbiota	microbiome
37189749	student_A	1113	1116	abstract	RAGE	chemical	interact	1259	1282	abstract	immune-related cytokines	chemical
37189749	student_A	1433	1435	abstract	AGE	chemical	interact	1311	1314	abstract	RAGE	chemical
37189749	student_A	1542	1551	abstract	Azeliragon	drug	interact	1516	1531	abstract	RAGE antagonists	chemical
37189749	student_A	1542	1551	abstract	Azeliragon	drug	change effect	1605	1625	abstract	neurological diseases	DDF
37189749	student_A	1542	1551	abstract	Azeliragon	drug	change effect	1638	1639	abstract	AD	DDF
37189749	student_A	1762	1764	abstract	AGE	chemical	influence	1819	1839	abstract	neurological diseases	DDF
37189749	student_A	1766	1769	abstract	RAGE	chemical	influence	1819	1839	abstract	neurological diseases	DDF
37189749	student_A	1896	1916	abstract	neurological diseases	DDF	interact	1931	1946	abstract	RAGE antagonists	chemical


33514916	student_A	208	247	abstract	congenital enteric neuropathic disorders	DDF	strike	201	203	abstract	ENS	anatomical location
33514916	student_A	260	279	abstract	Hirschsprung disease	DDF	is a	208	247	abstract	congenital enteric neuropathic disorders	DDF
33514916	student_A	285	326	abstract	inflammatory and functional bowel diseases	DDF	is a	208	247	abstract	congenital enteric neuropathic disorders	DDF
33514916	student_A	363	379	abstract	systemic diseases	DDF	strike	201	203	abstract	ENS	anatomical location
33514916	student_A	489	517	abstract	amyotrophic lateral sclerosis	DDF	is a	449	474	abstract	neurodegenerative diseases	DDF
33514916	student_A	520	536	abstract	Alzheimer disease	DDF	is a	449	474	abstract	neurodegenerative diseases	DDF
33514916	student_A	542	559	abstract	multiple sclerosis	DDF	is a	449	474	abstract	neurodegenerative diseases	DDF
33514916	student_A	564	580	abstract	Parkinson disease	DDF	is a	449	474	abstract	neurodegenerative diseases	DDF
33514916	student_A	630	635	abstract	autism	DDF	is a	593	620	abstract	neurodevelopmental disorders	DDF
33514916	student_A	880	893	abstract	gut microbiome	microbiome	is linked to	1087	1110	abstract	irritable bowel syndrome	DDF
33514916	student_A	880	893	abstract	gut microbiome	microbiome	is linked to	1113	1138	abstract	inflammatory bowel disease	DDF


36401322	student_A	90	103	abstract	gut microbiota	microbiome	located in	64	73	abstract	human body	anatomical location
36401322	student_A	283	288	abstract	Stroke	DDF	affect	299	320	abstract	intestinal dysmotility	DDF
36401322	student_A	283	288	abstract	Stroke	DDF	affect	326	360	abstract	leakiness of the intestinal barrier	DDF
36401322	student_A	402	427	abstract	gut microbiota composition	microbiome	located in	458	467	abstract	human host	human
36401322	student_A	708	721	abstract	gut microbiota	microbiome	is linked to	756	761	abstract	stroke	DDF
36401322	student_A	811	822	abstract	gut bacteria	bacteria	interact	837	857	abstract	neuroactive compounds	chemical


38683185	student_A	0	21	title	Postoperative Delirium	DDF	target	31	41	title	Older Adult	human
38683185	student_A	0	21	abstract	Postoperative delirium	DDF	is a	52	78	abstract	postoperative complications	DDF
38683185	student_A	0	21	abstract	Postoperative delirium	DDF	target	98	109	abstract	older adults	human
38683185	student_A	52	78	abstract	postoperative complications	DDF	target	98	109	abstract	older adults	human
38683185	student_A	278	299	abstract	postoperative delirium	DDF	is a	242	257	abstract	acute alteration	DDF
38683185	student_A	845	864	abstract	cognitive impairment	DDF	target	776	789	abstract	older patients	human
38683185	student_A	908	915	abstract	delirium	DDF	is a	845	864	abstract	cognitive impairment	DDF


33568752	student_A	0	30	title	Advanced glycation end products	chemical	influence	60	81	title	aging-related diseases	DDF
33568752	student_A	0	30	title	Advanced glycation end products	chemical	influence	87	116	title	alcohol-mediated tissue injury	DDF
33568752	student_A	33	36	title	AGEs	chemical	influence	60	81	title	aging-related diseases	DDF
33568752	student_A	33	36	title	AGEs	chemical	influence	87	116	title	alcohol-mediated tissue injury	DDF
33568752	student_A	161	164	abstract	AGEs	chemical	influence	207	222	abstract	oxidative stress	DDF
33568752	student_A	161	164	abstract	AGEs	chemical	influence	225	236	abstract	inflammation	DDF
33568752	student_A	161	164	abstract	AGEs	chemical	influence	243	251	abstract	apoptosis	DDF
33568752	student_A	345	348	abstract	AGEs	chemical	influence	396	432	abstract	aging-related pathological conditions	DDF
33568752	student_A	345	348	abstract	AGEs	chemical	influence	443	450	abstract	diabetes	DDF
33568752	student_A	345	348	abstract	AGEs	chemical	influence	453	480	abstract	cardiovascular complications	DDF
33568752	student_A	345	348	abstract	AGEs	chemical	influence	483	517	abstract	gut microbiome-associated illnesses	DDF
33568752	student_A	345	348	abstract	AGEs	chemical	influence	520	554	abstract	liver or neurodegenerative diseases	DDF
33568752	student_A	345	348	abstract	AGEs	chemical	influence	561	566	abstract	cancer	DDF
33568752	student_A	621	627	abstract	alcohol	chemical	influence	731	750	abstract	alcohol use disorder	DDF
33568752	student_A	621	627	abstract	alcohol	chemical	influence	753	761	abstract	addiction	DDF
33568752	student_A	621	627	abstract	alcohol	chemical	influence	765	787	abstract	alcoholic liver disease	DDF
33568752	student_A	621	627	abstract	alcohol	chemical	influence	794	805	abstract	brain damage	DDF
33568752	student_A	630	636	abstract	ethanol	chemical	influence	731	750	abstract	alcohol use disorder	DDF
33568752	student_A	630	636	abstract	ethanol	chemical	influence	753	761	abstract	addiction	DDF
33568752	student_A	630	636	abstract	ethanol	chemical	influence	765	787	abstract	alcoholic liver disease	DDF
33568752	student_A	630	636	abstract	ethanol	chemical	influence	794	805	abstract	brain damage	DDF
33568752	student_A	1180	1183	abstract	AGEs	chemical	influence	1205	1226	abstract	aging-related diseases	DDF


35677024	student_A	34	54	title	Systemic Inflammation	DDF	interact	5	18	title	Oral Endotoxin	chemical
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	part of	4	18	abstract	oral microbiome	microbiome
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	influence	123	143	abstract	inflammatory diseases	DDF
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	influence	153	174	abstract	cardiovascular disease	DDF
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	influence	177	196	abstract	rheumatoid arthritis	DDF
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	influence	199	217	abstract	Alzheimer's disease	DDF
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	influence	220	235	abstract	type II diabetes	DDF
35677024	student_A	50	73	abstract	Porphyromonas gingivalis	bacteria	influence	242	285	abstract	non-alcoholic associated fatty liver disease	DDF
35677024	student_A	153	174	abstract	cardiovascular disease	DDF	is a	123	143	abstract	inflammatory diseases	DDF
35677024	student_A	177	196	abstract	rheumatoid arthritis	DDF	is a	123	143	abstract	inflammatory diseases	DDF
35677024	student_A	199	217	abstract	Alzheimer's disease	DDF	is a	123	143	abstract	inflammatory diseases	DDF
35677024	student_A	220	235	abstract	type II diabetes	DDF	is a	123	143	abstract	inflammatory diseases	DDF
35677024	student_A	242	285	abstract	non-alcoholic associated fatty liver disease	DDF	is a	123	143	abstract	inflammatory diseases	DDF
35677024	student_A	288	306	abstract	Periodontal disease	DDF	affect	339	347	abstract	leaky gut	DDF
35677024	student_A	339	347	abstract	leaky gut	DDF	affect	361	381	abstract	metabolic endotoxemia	DDF
35677024	student_A	442	457	abstract	blood microbiome	microbiome	located in	559	587	abstract	otherwise healthy individuals	human
35677024	student_A	607	617	abstract	pathologies	DDF	change abundance	740	755	abstract	blood microbiome	microbiome
35677024	student_A	673	694	abstract	cardiovascular disease	DDF	is a	607	617	abstract	pathologies	DDF
35677024	student_A	740	755	abstract	blood microbiome	microbiome	is linked to	673	694	abstract	cardiovascular disease	DDF
35677024	student_A	904	929	abstract	distal inflammatory insult	DDF	affect	972	1012	abstract	oral and systemic inflammatory conditions	DDF
35677024	student_A	1063	1075	abstract	oral microbes	bacteria	change expression	1041	1051	abstract	neutrophils	gene
35677024	student_A	1175	1183	abstract	Endotoxin	chemical	interact	1296	1328	abstract	cellular LPS tolerance mechanisms	chemical
35677024	student_A	1190	1202	abstract	oral microbes	bacteria	interact	1175	1183	abstract	Endotoxin	chemical
35677024	student_A	1190	1202	abstract	oral microbes	bacteria	interact	1296	1328	abstract	cellular LPS tolerance mechanisms	chemical
35677024	student_A	1242	1260	abstract	bacterial community	bacteria	interact	1175	1183	abstract	Endotoxin	chemical
35677024	student_A	1242	1260	abstract	bacterial community	bacteria	interact	1190	1202	abstract	oral microbes	bacteria
35677024	student_A	1445	1457	abstract	oral-microbes	bacteria	change expression	1365	1384	abstract	neutrophil phenotype	gene
35677024	student_A	1595	1604	abstract	microbiome	microbiome	is linked to	1540	1560	abstract	inflammatory diseases	DDF
35677024	student_A	1624	1642	abstract	lipopolysaccharides	chemical	influence	1540	1560	abstract	inflammatory diseases	DDF


37917397	student_A	60	68	abstract	H. pylori	bacteria	located in	22	39	abstract	world's population	human
37917397	student_A	155	163	abstract	H. pylori	bacteria	influence	247	255	abstract	gastritis	DDF
37917397	student_A	155	163	abstract	H. pylori	bacteria	influence	258	263	abstract	ulcers	DDF
37917397	student_A	155	163	abstract	H. pylori	bacteria	influence	270	283	abstract	gastric cancer	DDF
37917397	student_A	286	294	abstract	H. pylori	bacteria	influence	353	369	abstract	gastric carcinoma	DDF
37917397	student_A	542	554	abstract	Bacteroidetes	bacteria	influence	601	619	abstract	H. pylori infection	DDF
37917397	student_A	560	571	abstract	Fusobacteria	bacteria	influence	601	619	abstract	H. pylori infection	DDF
37917397	student_A	601	619	abstract	H. pylori infection	DDF	strike	631	644	abstract	oral-gut axis.	anatomical location
37917397	student_A	755	768	abstract	gut microbiota	microbiome	is linked to	688	706	abstract	H. pylori infection	DDF
37917397	student_A	902	919	abstract	antibiotic therapy	drug	impact	928	941	abstract	gut microbiota	microbiome
37917397	student_A	1197	1210	abstract	gut microbiome	microbiome	used by	1160	1178	abstract	eradication therapy	biomedical technique
37917397	student_A	1233	1247	abstract	oral microbiome	microbiome	used by	1160	1178	abstract	eradication therapy	biomedical technique
37917397	student_A	1277	1292	abstract	harmful bacteria	bacteria	part of	1233	1247	abstract	oral microbiome	microbiome
37917397	student_A	1352	1360	abstract	H. pylori	bacteria	influence	1365	1383	abstract	Barrett's esophagus	DDF
37917397	student_A	1352	1360	abstract	H. pylori	bacteria	influence	1386	1410	abstract	esophageal adenocarcinoma	DDF
37917397	student_A	1352	1360	abstract	H. pylori	bacteria	influence	1413	1436	abstract	eosinophilic esophagitis	DDF
37917397	student_A	1352	1360	abstract	H. pylori	bacteria	influence	1439	1441	abstract	IBD	DDF
37917397	student_A	1352	1360	abstract	H. pylori	bacteria	influence	1444	1449	abstract	asthma	DDF
37917397	student_A	1352	1360	abstract	H. pylori	bacteria	influence	1461	1478	abstract	multiple sclerosis	DDF
37917397	student_A	1967	1973	abstract	elderly	human	used by	1862	1882	abstract	H. pylori eradication	biomedical technique
37917397	student_A	1976	1982	abstract	persons	human	used by	1862	1882	abstract	H. pylori eradication	biomedical technique
37917397	student_A	1989	1995	abstract	frailty	DDF	target	1976	1982	abstract	persons	human
37917397	student_A	2017	2027	abstract	antibiotics	drug	administered	1976	1982	abstract	persons	human


38777135	student_A	12	32	title	Intestinal Microbiota	microbiome	is linked to	68	85	title	Multiple Sclerosis	DDF
38777135	student_A	38	63	title	Probiotics Supplementation	dietary supplement	influence	68	85	title	Multiple Sclerosis	DDF
38777135	student_A	0	17	abstract	Multiple sclerosis	DDF	is a	29	60	abstract	neurological autoimmune disorder	DDF
38777135	student_A	0	17	abstract	Multiple sclerosis	DDF	target	87	98	abstract	young adults	human
38777135	student_A	20	21	abstract	MS	DDF	is a	29	60	abstract	neurological autoimmune disorder	DDF
38777135	student_A	20	21	abstract	MS	DDF	target	87	98	abstract	young adults	human
38777135	student_A	29	60	abstract	neurological autoimmune disorder	DDF	target	87	98	abstract	young adults	human
38777135	student_A	265	278	abstract	gut microbiota	microbiome	is linked to	283	298	abstract	MS pathogenesis.	DDF
38777135	student_A	304	323	abstract	commensal microbiota	microbiome	located in	433	452	abstract	gut-brain axis (GBA)	anatomical location
38777135	student_A	555	568	abstract	gut microbiota	microbiome	is linked to	622	637	abstract	neural disorders	DDF
38777135	student_A	555	568	abstract	gut microbiota	microbiome	is linked to	650	651	abstract	MS	DDF
38777135	student_A	715	735	abstract	probiotic supplements	dietary supplement	influence	809	810	abstract	MS	DDF
38777135	student_A	715	735	abstract	probiotic supplements	dietary supplement	impact	979	1003	abstract	pathogenic microorganisms	bacteria
38777135	student_A	715	735	abstract	probiotic supplements	dietary supplement	influence	1026	1060	abstract	mucosal immunomodulatory processes.	DDF
38777135	student_A	1369	1377	abstract	probiotic	dietary supplement	administered	1394	1404	abstract	MS patients	human


35986874	student_A	0	16	title	Neuroinflammation	DDF	affect	21	39	title	Alzheimer's Disease	DDF
35986874	student_A	611	627	abstract	Neuroinflammation	DDF	affect	664	682	abstract	Alzheimer's disease	DDF
35986874	student_A	1295	1309	abstract	PPAR-γ agonists	drug	interact	1345	1356	abstract	amyloid beta	chemical
35986874	student_A	1295	1309	abstract	PPAR-γ agonists	drug	interact	1375	1401	abstract	inflammatory cytokine IL-1β	chemical


40546239	student_A	0	22	title	Buyang Huanwu Decoction	drug	change effect	83	102	title	Cognitive Impairment	DDF
40546239	student_A	0	22	title	Buyang Huanwu Decoction	drug	administered	107	130	title	Alzheimer's Disease Mice	animal
40546239	student_A	314	318	abstract	BYHWD	drug	change effect	323	343	abstract	cognitive impairments	DDF
40546239	student_A	314	318	abstract	BYHWD	drug	administered	348	356	abstract	3×Tg mice	animal


38138000	student_A	14	20	title	Frailty	DDF	change abundance	67	87	title	Murine Gut Microbiota	microbiome
38138000	student_A	26	42	title	Chronological Age	DDF	change abundance	67	87	title	Murine Gut Microbiota	microbiome


28993728	student_A	383	413	abstract	low-grade, chronic inflammation	DDF	strike	432	436	abstract	brain	anatomical location
28993728	student_A	864	873	abstract	young mice	animal	used by	961	979	abstract	metabolic profiling	biomedical technique
28993728	student_A	864	873	abstract	young mice	animal	used by	982	993	abstract	neuroimaging	biomedical technique
28993728	student_A	864	873	abstract	young mice	animal	used by	996	1018	abstract	gut microbiome analysis	biomedical technique
28993728	student_A	864	873	abstract	young mice	animal	used by	1021	1042	abstract	behavioral assessments	biomedical technique
28993728	student_A	864	873	abstract	young mice	animal	used by	1048	1065	abstract	biochemical assays	biomedical technique
28993728	student_A	917	924	abstract	old mice	animal	used by	961	979	abstract	metabolic profiling	biomedical technique
28993728	student_A	917	924	abstract	old mice	animal	used by	982	993	abstract	neuroimaging	biomedical technique
28993728	student_A	917	924	abstract	old mice	animal	used by	996	1018	abstract	gut microbiome analysis	biomedical technique
28993728	student_A	917	924	abstract	old mice	animal	used by	1021	1042	abstract	behavioral assessments	biomedical technique
28993728	student_A	917	924	abstract	old mice	animal	used by	1048	1065	abstract	biochemical assays	biomedical technique


32310171	student_A	0	19	abstract	Dysbiotic microbiota	microbiome	located in	28	49	abstract	gastrointestinal tract	anatomical location
32310171	student_A	0	19	abstract	Dysbiotic microbiota	microbiome	is linked to	75	101	abstract	neurodegenerative disorders	DDF




39132487	student_A	93	109	title	Somatoform Traits	DDF	target	45	55	title	Individuals	human
39132487	student_A	502	512	abstract	individuals	human	used by	370	388	abstract	multi-omic analysis	biomedical technique


40487442	student_A	0	30	title	Acetylcholinesterase inhibitors	drug	impact	56	74	title	salivary microbiome	microbiome
40487442	student_A	547	577	abstract	acetylcholinesterase inhibitors	drug	impact	633	651	abstract	salivary microbiome	microbiome
40487442	student_A	547	577	abstract	acetylcholinesterase inhibitors	drug	impact	674	687	abstract	gut microbiome	microbiome


39870727	student_A	165	170	abstract	stress	DDF	strike	71	92	abstract	central nervous system	anatomical location
39870727	student_A	314	327	abstract	gut microbiota	microbiome	is linked to	332	355	abstract	stress-related disorders	DDF
39870727	student_A	809	827	abstract	Parkinson’s disease	DDF	change abundance	772	785	abstract	gut microbiome	microbiome


34455391	student_A	281	284	abstract	pwMS	human	used by	211	224	abstract	ITS sequencing	biomedical technique
34455391	student_A	291	306	abstract	healthy controls	human	used by	211	224	abstract	ITS sequencing	biomedical technique
34455391	student_A	1192	1200	abstract	mycobiome	microbiome	is linked to	1207	1208	abstract	MS	DDF


35260584	student_A	57	83	title	multiple sclerosis patients	human	used by	0	15	title	B-cell-depletion	biomedical technique


29359728	student_A	34	55	abstract	gut microbiota changes	DDF	strike	112	133	abstract	central nervous system	anatomical location




36325491	student_A	0	27	title	Epstein-Barr virus infection	DDF	strike	84	113	title	gut-associated lymphoid tissue	anatomical location
36325491	student_A	30	47	title	B-cell dysfunction	DDF	strike	84	113	title	gut-associated lymphoid tissue	anatomical location
36325491	student_A	961	972	abstract	EBV proteins	chemical	interact	1010	1050	abstract	central nervous system (CNS) autoantigens	chemical
36325491	student_A	1776	1788	abstract	EBV infection	DDF	strike	1845	1848	abstract	GALT	anatomical location
36325491	student_A	1791	1808	abstract	B-cell dysfunction	DDF	strike	1845	1848	abstract	GALT	anatomical location


32508799	student_A	28	44	title	Amyloid-β Peptide	chemical	impact	58	81	title	Gut Microbial Commensals	microbiome
32508799	student_A	442	443	abstract	Aβ	chemical	impact	448	459	abstract	gut microbes	microbiome
32508799	student_A	517	531	abstract	Aβ<sub>42</sub>	chemical	impact	563	576	abstract	gut microbiome	microbiome
32508799	student_A	1025	1026	abstract	Aβ	chemical	influence	1111	1119	abstract	dysbiosis	DDF


31364468	student_A	112	142	abstract	Compromised intestinal function	DDF	affect	167	196	abstract	systemic aging-related changes	DDF
31364468	student_A	309	346	abstract	age-related neurodegenerative diseases	DDF	affect	413	424	abstract	inflammation	DDF


36173031	student_A	55	80	title	co-supplemented synbiotics	dietary supplement	influence	112	150	title	progressive forms of multiple sclerosis	DDF
36173031	student_A	1409	1434	abstract	Synbiotics supplementation	dietary supplement	influence	1504	1526	abstract	intestinal inflammation	DDF


37571319	student_A	138	158	title	Lactobacillus mucosae	bacteria	located in	101	130	title	5xFAD Transgenic and Aged Mice	animal
37571319	student_A	171	192	title	Bifidobacterium longum	bacteria	located in	101	130	title	5xFAD Transgenic and Aged Mice	animal
37571319	student_A	0	25	abstract	Neuropsychiatric disorders	DDF	affect	72	87	abstract	gut inflammation	DDF
37571319	student_A	0	25	abstract	Neuropsychiatric disorders	DDF	affect	93	101	abstract	dysbiosis	DDF
37571319	student_A	104	142	abstract	Gut inflammation-suppressing probiotics	dietary supplement	influence	154	179	abstract	neuropsychiatric disorders	DDF
37571319	student_A	1652	1686	abstract	cognitive impairment-like behaviors	DDF	target	1691	1719	abstract	5xFAD-transgenic or aged mice	animal


35312296	student_A	29	47	abstract	Alzheimer's disease	DDF	affect	0	12	abstract	Gut dysbiosis	DDF
35312296	student_A	436	465	abstract	relative metabolic dysfunction	DDF	change abundance	361	379	abstract	Helicobacter pylori	bacteria
35312296	student_A	914	922	abstract	H. pylori	bacteria	influence	949	980	abstract	AD-induced metabolic dysfunction	DDF


39569862	student_A	13	46	title	i>Lactiplantibacillus plantarum</i	bacteria	influence	66	85	title	cognitive impairment	DDF
39569862	student_A	13	46	title	i>Lactiplantibacillus plantarum</i	bacteria	influence	106	124	title	Alzheimer's disease	DDF
39569862	student_A	17	50	abstract	i>Lactiplantibacillus plantarum</i	bacteria	influence	70	89	abstract	cognitive impairment	DDF
39569862	student_A	17	50	abstract	i>Lactiplantibacillus plantarum</i	bacteria	influence	110	128	abstract	Alzheimer's disease	DDF


38565581	student_A	434	455	abstract	oral/faecal microbiota	microbiome	used by	367	385	abstract	16S rRNA sequencing	biomedical technique


38750146	student_A	100	118	abstract	Parkinson's disease	DDF	affect	0	32	abstract	Gastrointestinal (GI) disruptions	DDF
38750146	student_A	100	118	abstract	Parkinson's disease	DDF	affect	38	63	abstract	inflammatory bowel disease	DDF


38268044	student_A	36	54	title	Alzheimer's disease	DDF	strike	23	31	title	microglia	anatomical location
38268044	student_A	324	342	abstract	Alzheimer's disease	DDF	strike	257	265	abstract	microglia	anatomical location


29562936	student_A	60	69	title	propionate	chemical	located in	80	98	title	blood-brain barrier	anatomical location
29562936	student_A	510	519	abstract	Propionate	chemical	produced by	558	573	abstract	colonic bacteria	microbiome
29562936	student_A	866	875	abstract	propionate	chemical	located in	1087	1089	abstract	BBB	anatomical location


39891249	student_A	0	9	abstract	Probiotics	dietary supplement	influence	67	84	abstract	ulcerative colitis	DDF
39891249	student_A	208	234	abstract	Limosilactobacillus reuteri	bacteria	influence	383	426	abstract	dextran sulfate sodium (DSS)-induced colitis	DDF
39891249	student_A	773	787	abstract	L. reuteri-CMVs	bacteria	interact	869	872	abstract	ZO-1	chemical
39891249	student_A	773	787	abstract	L. reuteri-CMVs	bacteria	interact	875	884	abstract	E-cadherin	chemical
39891249	student_A	773	787	abstract	L. reuteri-CMVs	bacteria	change expression	898	905	abstract	Occludin	gene


38012646	student_A	659	668	abstract	5xFAD mice	animal	used by	708	743	abstract	behavioral and histological analyses	biomedical technique
38012646	student_A	674	691	abstract	Spib knockout mice	animal	used by	708	743	abstract	behavioral and histological analyses	biomedical technique


29886457	student_A	0	22	title	Abnormal gut microbiota	DDF	affect	51	71	title	cognitive dysfunction	DDF
29886457	student_A	66	70	abstract	aging	DDF	affect	0	18	abstract	Alzheimer's disease	DDF
29886457	student_A	210	223	abstract	gut microbiota	microbiome	is linked to	228	246	abstract	Alzheimer's disease	DDF
29886457	student_A	1305	1318	abstract	gut microbiota	microbiome	is linked to	1222	1242	abstract	cognitive dysfunction	DDF
29886457	student_A	1337	1359	abstract	abnormal gut microbiota	DDF	affect	1402	1422	abstract	cognitive dysfunction	DDF
29886457	student_A	1337	1359	abstract	abnormal gut microbiota	DDF	affect	1428	1446	abstract	Alzheimer's disease	DDF


36152776	student_A	127	140	abstract	A. muciniphila	dietary supplement	influence	163	175	abstract	periodontitis	DDF
36152776	student_A	438	451	abstract	gut microbiota	microbiome	used by	469	490	abstract	16S rRNA gene sequence	biomedical technique
36152776	student_A	507	520	abstract	A. muciniphila	dietary supplement	influence	538	571	abstract	AD-like rats' cognitive impairment	DDF
36152776	student_A	507	520	abstract	A. muciniphila	dietary supplement	influence	586	615	abstract	ligature-induced periodontitis	DDF
36152776	student_A	631	644	abstract	A. muciniphila	dietary supplement	influence	654	670	abstract	Aβ1-42 deposition	DDF
36152776	student_A	631	644	abstract	A. muciniphila	dietary supplement	impact	919	1002	abstract	short chain fatty acid (SCFA)-producing or neurotransmitter-producing gut microbiome	microbiome
36152776	student_A	631	644	abstract	A. muciniphila	dietary supplement	impact	1012	1018	abstract	Blautia	bacteria
36152776	student_A	631	644	abstract	A. muciniphila	dietary supplement	impact	1021	1034	abstract	Staphylococcus	bacteria
36152776	student_A	631	644	abstract	A. muciniphila	dietary supplement	impact	1040	1050	abstract	Lactococcus	bacteria
36152776	student_A	654	670	abstract	Aβ1-42 deposition	DDF	strike	679	684	abstract	cortex	anatomical location
36152776	student_A	654	670	abstract	Aβ1-42 deposition	DDF	strike	705	715	abstract	rats' brain	anatomical location
36152776	student_A	1012	1018	abstract	Blautia	bacteria	part of	919	1002	abstract	short chain fatty acid (SCFA)-producing or neurotransmitter-producing gut microbiome	microbiome
36152776	student_A	1021	1034	abstract	Staphylococcus	bacteria	part of	919	1002	abstract	short chain fatty acid (SCFA)-producing or neurotransmitter-producing gut microbiome	microbiome
36152776	student_A	1040	1050	abstract	Lactococcus	bacteria	part of	919	1002	abstract	short chain fatty acid (SCFA)-producing or neurotransmitter-producing gut microbiome	microbiome
36152776	student_A	1076	1096	abstract	pathogenic Aerococcus	bacteria	influence	1139	1150	abstract	inflammation	DDF
36152776	student_A	1102	1114	abstract	Streptococcus	bacteria	influence	1139	1150	abstract	inflammation	DDF
36152776	student_A	1197	1210	abstract	A. muciniphila	dietary supplement	influence	1238	1256	abstract	AD-like pathologies	DDF
36152776	student_A	1197	1210	abstract	A. muciniphila	dietary supplement	impact	1345	1367	abstract	gut microbial community	microbiome


