pmid	annotator	subject_text_span	subject_label	predicate	object_text_span	object_label
34843074	expert_2	alcohol-use-induced dysbiosis	DDF	affect	Central Nervous System (CNS) diseases	DDF
34843074	expert_2	Parkinson's disease	DDF	is a	neurodegenerative diseases	DDF
34843074	expert_2	Alzheimer's disease	DDF	is a	neurodegenerative diseases	DDF
34843074	expert_2	alcohol-mediated neuroinflammation	DDF	affect	neurodegenerative diseases	DDF
34843074	expert_2	dysbiosis	DDF	affect	systemic inflammation	DDF
34843074	expert_2	Alcohol-Induced Dysbiosis	DDF	affect	Diseases and Disorders of the Central Nervous System	DDF
34843074	expert_2	alcohol-use-induced dysbiosis	DDF	affect	alcohol use disorder	DDF
34843074	expert_2	dysbiosis	DDF	change abundance	microbiota	microbiome
34843074	expert_2	alcohol-use-induced dysbiosis	DDF	affect	neurodegenerative disease	DDF
34843074	expert_2	alcohol-mediated neuroinflammation	DDF	affect	psychiatric disorders	DDF


35334810	expert_2	MS	DDF	strike	central nervous system	anatomical location
35334810	expert_2	neurodegeneration	DDF	strike	central nervous system	anatomical location
35334810	expert_2	Multiple sclerosis	DDF	is a	chronic autoimmune disease	DDF
35334810	expert_2	inflammation	DDF	strike	central nervous system	anatomical location
35334810	expert_2	Multiple sclerosis	DDF	strike	central nervous system	anatomical location
35334810	expert_2	diet	food	influence	Multiple sclerosis	DDF
35334810	expert_2	MS	DDF	is a	chronic autoimmune disease	DDF


37273100	expert_2	NR	dietary supplement	influence	endothelial dysfunction	DDF
37273100	expert_2	NR	dietary supplement	influence	inflammation	DDF
37273100	expert_2	NR	dietary supplement	impact	gut microbiota	microbiome
37273100	expert_2	nicotinamide mononucleotide	chemical	impact	gut microbiota	microbiome
37273100	expert_2	NMN	chemical	influence	Alzheimer disease	DDF
37273100	expert_2	NMN	chemical	influence	endothelial dysfunction	DDF
37273100	expert_2	Dietary precursors	dietary supplement	influence	physiological decline	DDF
37273100	expert_2	NR	dietary supplement	influence	Alzheimer disease	DDF
37273100	expert_2	NMN	chemical	influence	diabetes	DDF
37273100	expert_2	NR	dietary supplement	influence	diabetes	DDF
37273100	expert_2	nicotinamide riboside	dietary supplement	impact	gut microbiota	microbiome
37273100	expert_2	NMN	chemical	impact	gut microbiota	microbiome
37273100	expert_2	NMN	chemical	influence	inflammation	DDF


33942080	expert_3	TMAO	chemical	influence	cardiovascular diseases	DDF
33942080	expert_3	Gut microbiota	microbiome	is linked to	AD	DDF
33942080	expert_3	gut-derived trimethylamine N-oxide	chemical	influence	cardiovascular diseases	DDF
33942080	expert_3	Alzheimer's disease	DDF	is a	neurodegenerative disease	DDF
33942080	expert_3	TMAO	chemical	influence	AD	DDF


34938153	expert_3	pro-inflammatory adipokines	chemical	influence	low grade systemic peripheral inflammation	DDF
34938153	expert_3	neuroinflammation	DDF	strike	hypothalamus	anatomical location
34938153	expert_3	obesity	DDF	strike	WAT	anatomical location
34938153	expert_3	neuroinflammation	DDF	strike	hippocampus	anatomical location
34938153	expert_3	neuroinflammation	DDF	strike	amygdala	anatomical location
34938153	expert_3	Obesity	DDF	target	adult population	human


33747035	expert_3	tissue microbiome	microbiome	is linked to	cancer	DDF
33747035	expert_3	brain microbiome	microbiome	is linked to	HD	DDF
33747035	expert_3	brain microbiome	microbiome	is linked to	Huntington's disease	DDF
33747035	expert_3	Proteobacteria	bacteria	influence	tumor tissues	DDF
33747035	expert_3	brain microbiome	microbiome	is linked to	Alzheimer's disease	DDF
33747035	expert_3	tumor tissues	DDF	strike	breast	anatomical location
33747035	expert_3	brain microbiome	microbiome	is linked to	AD	DDF
33747035	expert_3	brain microbiome	microbiome	is linked to	cognitive dysfunction	DDF


40909091	expert_3	type 1 diabetes mellitus	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	Autoimmune diseases	DDF	affect	immune dysregulation	DDF
40909091	expert_3	RA	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	human gut microbiota	microbiome	is linked to	autoimmune pathogenesis	DDF
40909091	expert_3	systemic lupus erythematosus	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	gut microbiome	microbiome	is linked to	autoimmune diseases	DDF
40909091	expert_3	AIDs	DDF	change abundance	gut microbiota	microbiome
40909091	expert_3	gut microbiota	microbiome	is linked to	autoimmune disorders	DDF
40909091	expert_3	AIDs	DDF	affect	systemic inflammation	DDF
40909091	expert_3	psoriasis	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	T1DM	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	human gut microbiota	microbiome	located in	human GI tract	anatomical location
40909091	expert_3	multiple sclerosis	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	rheumatoid arthritis	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	autoimmune thyroid diseases	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	Autoimmune diseases	DDF	affect	systemic inflammation	DDF
40909091	expert_3	AITDs	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	AIDs	DDF	affect	immune dysregulation	DDF
40909091	expert_3	SLE	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	Autoimmune diseases	DDF	is a	multifaceted, chronic illnesses	DDF
40909091	expert_3	gut microbiota	microbiome	is linked to	autoimmune pathology	DDF
40909091	expert_3	AIDs	DDF	is a	multifaceted, chronic illnesses	DDF
40909091	expert_3	MS	DDF	is a	autoimmune diseases	DDF
40909091	expert_3	gut microbiota	microbiome	is linked to	autoimmune diseases	DDF


40903966	expert_3	amyotrophic lateral sclerosis	DDF	interact	TAR DNA-binding protein 43	chemical
40903966	expert_3	Amyotrophic lateral sclerosis	DDF	is a	neurodegenerative disease	DDF
40903966	expert_3	neuronal dysfunction	DDF	interact	TAR DNA-binding protein 43	chemical
40903966	expert_3	gut microbiota	microbiome	located in	amyotrophic lateral sclerosis patients	human
40903966	expert_3	amyotrophic lateral sclerosis	DDF	interact	microbiome-derived metabolites	chemical
40903966	expert_3	neurotoxicity	DDF	interact	TAR DNA-binding protein 43	chemical
40903966	expert_3	TAR DNA-binding protein 43	chemical	influence	neuroinflammation	DDF
40903966	expert_3	TAR DNA-binding protein 43	chemical	influence	immune dysfunction	DDF
40903966	expert_3	neuroinflammation	DDF	interact	TAR DNA-binding protein 43	chemical


37058852	expert_3	interferon beta1a	drug	change effect	dysbiosis	DDF
37058852	expert_3	Lachnospiraceae	bacteria	located in	treated MS patients	human
37058852	expert_3	interferon beta1a	drug	administered	patients	human
37058852	expert_3	teriflunomide	drug	administered	patients	human
37058852	expert_3	multiple sclerosis	DDF	is a	demyelinating neurological disease	DDF
37058852	expert_3	Gut microbiota	microbiome	is linked to	multiple sclerosis	DDF
37058852	expert_3	MS	DDF	target	patients	human
37058852	expert_3	teriflunomide	drug	change effect	dysbiosis	DDF
37058852	expert_3	Ruminococcus	bacteria	located in	treated MS patients	human
37058852	expert_3	MS patients' microbiome	microbiome	located in	patients	human
37058852	expert_3	Prevotella stercorea	bacteria	located in	untreated MS patients	human
37058852	expert_3	demyelinating neurological disease	DDF	target	patients	human
37058852	expert_3	Actinobacteria	bacteria	located in	untreated MS patients	human
37058852	expert_3	Ruminococcus	bacteria	located in	treated patients	human
37058852	expert_3	Gut microbiota	microbiome	located in	gastrointestinal tract	anatomical location
37058852	expert_3	patients	human	used by	disease modifying therapy	biomedical technique
37058852	expert_3	MS	DDF	is a	demyelinating neurological disease	DDF
37058852	expert_3	Bifidobacterium	bacteria	located in	untreated MS patients	human
37058852	expert_3	Faecalibacterium prauznitzii	bacteria	located in	untreated MS patients	human
37058852	expert_3	Eubacterium oxidoreducens	bacteria	located in	treated MS patients	human
37058852	expert_3	Gut microbiota	microbiome	is linked to	MS	DDF
37058852	expert_3	multiple sclerosis	DDF	target	patients	human
37058852	expert_3	Enterococcus faecalis	bacteria	located in	treated MS patients	human
37058852	expert_3	dysbiosis	DDF	target	MS patients	human
37058852	expert_3	patients	human	used by	DMT	biomedical technique
37058852	expert_3	Clostridium	bacteria	located in	treated patients	human


38588753	expert_3	gut	anatomical location	located in	patients	human
38588753	expert_3	SAE	DDF	is a	organ dysfunction	DDF
38588753	expert_3	depression	DDF	is a	psychiatric and neurological conditions	DDF
38588753	expert_3	SAE	DDF	affect	long-term cognitive decline	DDF
38588753	expert_3	CNS	anatomical location	located in	patients	human
38588753	expert_3	long-term cognitive decline	DDF	target	patients	human
38588753	expert_3	SAE	DDF	target	individuals	human
38588753	expert_3	SAE	DDF	affect	acute cognitive impairment	DDF
38588753	expert_3	acute cognitive impairment	DDF	target	patients	human
38588753	expert_3	Alzheimer's disease	DDF	is a	psychiatric and neurological conditions	DDF


36614029	expert_3	muscle brain-derived neurotrophic factor	chemical	interact	N-acetylserotonin	chemical
36614029	expert_3	NF-kB	chemical	interact	yin yang 1	chemical
36614029	expert_3	glyphosate-based herbicides	drug	change effect	ALS	DDF
36614029	expert_3	gut dysbiosis	DDF	interact	ROS-induced microRNAs	chemical
36614029	expert_3	NF-kB	chemical	influence	ALS	DDF
36614029	expert_3	yin yang 1	chemical	influence	ALS	DDF
36614029	expert_3	pineal melatonin	chemical	interact	ROS-induced microRNAs	chemical
36614029	expert_3	ALS	DDF	target	gardeners	human
36614029	expert_3	ALS	DDF	target	sportsmen	human
36614029	expert_3	ALS	DDF	target	farmers	human
36614029	expert_3	ALS	DDF	target	women	human
36614029	expert_3	toll-like receptor agonists-induced pro-inflammatory transcription factors	chemical	interact	NF-kB	chemical
36614029	expert_3	motor neuron loss	DDF	target	ALS patients	human
36614029	expert_3	toll-like receptor agonists-induced pro-inflammatory transcription factors	chemical	influence	ALS	DDF
36614029	expert_3	toll-like receptor agonists-induced pro-inflammatory transcription factors	chemical	interact	yin yang 1	chemical


33141510	expert_3	Gut microbiome disorder	DDF	affect	inflammation	DDF
33141510	expert_3	Q3G	chemical	impact	gut microbiome	microbiome
33141510	expert_3	gut microbiota dysbiosis	DDF	interact	Q3G	chemical
33141510	expert_3	AD	DDF	affect	Tau-hyperphosphorylation	DDF
33141510	expert_3	flavonol glucuronide	chemical	influence	AD	DDF
33141510	expert_3	neuroinflammation	DDF	affect	IR	DDF
33141510	expert_3	brain IR	DDF	target	Aβ<sub>1-42</sub> -injected mice	animal
33141510	expert_3	Aβ	chemical	influence	brain insulin resistance	DDF
33141510	expert_3	Toxicity	DDF	target	Aβ<sub>1-42</sub> -Induced AD-Like Mice	animal
33141510	expert_3	neuroinflammation	DDF	affect	brain insulin resistance	DDF
33141510	expert_3	Aβ	chemical	influence	IR	DDF
33141510	expert_3	quercetin-3-O-glucuronide	chemical	impact	gut microbiome	microbiome
33141510	expert_3	Cognitive Deficit	DDF	target	Aβ<sub>1-42</sub> -Induced AD-Like Mice	animal
33141510	expert_3	quercetin-3-O-glucuronide	chemical	influence	brain IR	DDF
33141510	expert_3	AD	DDF	affect	neuroinflammation	DDF
33141510	expert_3	Q3G	chemical	influence	apoptosis	DDF
33141510	expert_3	Q3G	chemical	influence	Aβ<sub>1-42</sub> -induced cognitive dysfunction	DDF
33141510	expert_3	quercetin-3-O-glucuronide	chemical	influence	AD	DDF
33141510	expert_3	Alzheimer's disease	DDF	affect	Tau-hyperphosphorylation	DDF
33141510	expert_3	Q3G	chemical	influence	Aβ<sub>1-42</sub> -induced cognitive impairment	DDF
33141510	expert_3	Q3G	chemical	influence	neuroinflammation	DDF
33141510	expert_3	Q3G	chemical	interact	SCFAs	chemical
33141510	expert_3	Q3G	chemical	influence	brain IR	DDF
33141510	expert_3	Q3G	chemical	change expression	BDNF	gene
33141510	expert_3	Alzheimer's disease	DDF	affect	neuroinflammation	DDF
33141510	expert_3	flavonol glucuronide	chemical	impact	gut microbiome	microbiome
33141510	expert_3	Q3G	chemical	interact	short-chain fatty acids	chemical
33141510	expert_3	Q3G	chemical	influence	gut microbiota dysbiosis	DDF
33141510	expert_3	Q3G	chemical	influence	AD	DDF
33141510	expert_3	Q3G	chemical	located in	brain	anatomical location
33141510	expert_3	apoptosis	DDF	target	Aβ<sub>1-42</sub> -injected mice	animal
33141510	expert_3	Quercetin-3-O-Glucuronide	chemical	influence	Toxicity	DDF
33141510	expert_3	neuroinflammation	DDF	target	Aβ<sub>1-42</sub> -injected mice	animal
33141510	expert_3	Quercetin-3-O-Glucuronide	chemical	influence	Cognitive Deficit	DDF
33141510	expert_3	flavonol glucuronide	chemical	influence	brain IR	DDF


37790319	expert_3	lysophospholipid 1-linoleoyl-GPE (18:2)	chemical	influence	depression	DDF


34880054	expert_3	rheumatoid arthritis	DDF	target	patients	human
34880054	expert_3	autoimmune disease	DDF	target	patients	human
34880054	expert_3	phage	bacteria	influence	autoimmune disease	DDF
34880054	expert_3	multiple sclerosis	DDF	target	patients	human
34880054	expert_3	SLE	DDF	target	patients	human
34880054	expert_3	gut microbiome	microbiome	is linked to	autoimmune diseases	DDF
34880054	expert_3	systemic lupus erythematosus	DDF	target	patients	human
34880054	expert_3	RA	DDF	target	patients	human


39332203	expert_3	air pollutants	chemical	influence	neurologic disorders	DDF
39332203	expert_3	NOx	chemical	influence	PTSD	DDF
39332203	expert_3	PM2.5	chemical	influence	Alzheimer's disease	DDF
39332203	expert_3	NOx	chemical	influence	post-traumatic stress disorder	DDF
39332203	expert_3	gut microbiota	microbiome	is linked to	neurologic disorders	DDF
39332203	expert_3	PM10	chemical	influence	multiple sclerosis	DDF
39332203	expert_3	PM2.5	chemical	influence	generalized epilepsy with tonic-clonic seizures	DDF
39332203	expert_3	NOx	chemical	influence	anorexia nervosa	DDF
39332203	expert_3	PM2.5	chemical	influence	multiple sclerosis	DDF
39332203	expert_3	genus Ruminococcus2	bacteria	interact	NOx	chemical
39332203	expert_3	NOx	chemical	influence	large artery strokes	DDF
39332203	expert_3	PM2.5	chemical	influence	intracerebral hemorrhage	DDF
39332203	expert_3	PM10	chemical	influence	intracerebral hemorrhage	DDF
39332203	expert_3	PM2.5	chemical	influence	PTSD	DDF
39332203	expert_3	PM10	chemical	influence	PTSD	DDF
39332203	expert_3	PM10	chemical	influence	post-traumatic stress disorder	DDF
39332203	expert_3	air pollutants	chemical	influence	neurologic diseases	DDF
39332203	expert_3	air pollutants	chemical	influence	multiple sclerosis	DDF
39332203	expert_3	NOx	chemical	influence	Alzheimer's disease	DDF
39332203	expert_3	PM2.5	chemical	influence	post-traumatic stress disorder	DDF
39332203	expert_3	phylum Lentisphaerae	bacteria	influence	multiple sclerosis	DDF
39332203	expert_3	PM10	chemical	influence	anorexia nervosa	DDF
39332203	expert_3	NOx	chemical	influence	generalized epilepsy with tonic-clonic seizures	DDF
39332203	expert_3	PM2.5	chemical	influence	anorexia nervosa	DDF
39332203	expert_3	PM2.5	chemical	interact	PM10	chemical
39332203	expert_3	PM10	chemical	interact	NOx	chemical
39332203	expert_3	PM2.5	chemical	influence	large artery strokes	DDF
39332203	expert_3	air pollutants	chemical	influence	PTSD	DDF
39332203	expert_3	NOx	chemical	influence	multiple sclerosis	DDF
39332203	expert_3	Clostridium innocuum	bacteria	interact	NOx	chemical
39332203	expert_3	PM10	chemical	influence	generalized epilepsy with tonic-clonic seizures	DDF
39332203	expert_3	PM10	chemical	influence	Alzheimer's disease	DDF
39332203	expert_3	NOx	chemical	influence	intracerebral hemorrhage	DDF
39332203	expert_3	phylum Lentisphaerae	bacteria	interact	PM10	chemical


33919972	expert_4	age-related neurological diseases	DDF	target	sufferers	human
33919972	expert_4	mental health disorders	DDF	target	sufferers	human


40374065	expert_4	AD	DDF	interact	amyloid-β	chemical
40374065	expert_4	Alzheimer's disease	DDF	interact	amyloid-β	chemical
40374065	expert_4	Gut dysbiosis	DDF	affect	neuroinflammation	DDF
40374065	expert_4	AD	DDF	interact	tau	chemical
40374065	expert_4	gut microbiota	microbiome	is linked to	inflammation	DDF
40374065	expert_4	Alzheimer's disease	DDF	interact	tau	chemical


35577241	expert_4	AD	DDF	target	patients	human
35577241	expert_4	dysbiosis	DDF	strike	bowel	anatomical location


35815944	expert_4	queuine	chemical	produced by	gut microbiome	microbiome


36600621	expert_4	Protein misfolding	DDF	affect	neurodegenerative and systemic diseases	DDF
36600621	expert_4	amyloid formations	DDF	affect	neurodegenerative and systemic diseases	DDF
36600621	expert_4	Amyloid-β (Aβ) peptides	chemical	influence	Alzheimer's disease	DDF
36600621	expert_4	gut microbiome	microbiome	is linked to	Alzheimer's and Parkinson's diseases	DDF
36600621	expert_4	proteins	chemical	interact	amyloids	chemical
36600621	expert_4	peptides	chemical	interact	amyloids	chemical
36600621	expert_4	peptides	chemical	interact	amyloid-like protein aggregates	chemical
36600621	expert_4	proteins	chemical	interact	amyloid-like protein aggregates	chemical


34755047	expert_4	viral infection-induced dysbiosis	DDF	interact	Gut microbial tryptamine	chemical
34755047	expert_4	human gut bacteria	bacteria	influence	Alzheimer's disease	DDF
34755047	expert_4	tryptamine	chemical	located in	human cells	anatomical location
34755047	expert_4	tryptamine	chemical	located in	mouse brain	anatomical location
34755047	expert_4	SARS-CoV-2	chemical	influence	AD	DDF
34755047	expert_4	tryptamine	chemical	influence	neurodegeneration	DDF
34755047	expert_4	human gut bacteria	bacteria	influence	AD	DDF


39981228	expert_4	Roseburia	bacteria	located in	individuals	human
39981228	expert_4	myasthenia gravis	DDF	change abundance	Streptococcus	bacteria
39981228	expert_4	Escherichia-Shigella	bacteria	located in	patients	human
39981228	expert_4	multiple sclerosis	DDF	change abundance	Escherichia-Shigella	bacteria
39981228	expert_4	autoimmune neurological diseases	DDF	target	patients	human
39981228	expert_4	autoimmune encephalitis	DDF	change abundance	Roseburia	bacteria
39981228	expert_4	multiple sclerosis	DDF	change abundance	Faecalibacterium	bacteria
39981228	expert_4	neuromyelitis optica spectrum disorders	DDF	change abundance	Roseburia	bacteria
39981228	expert_4	myasthenia gravis	DDF	change abundance	Escherichia-Shigella	bacteria
39981228	expert_4	myasthenia gravis	DDF	change abundance	Faecalibacterium	bacteria
39981228	expert_4	neuromyelitis optica spectrum disorders	DDF	target	individuals	human
39981228	expert_4	multiple sclerosis	DDF	target	individuals	human
39981228	expert_4	multiple sclerosis	DDF	change abundance	Roseburia	bacteria
39981228	expert_4	myasthenia gravis	DDF	target	individuals	human
39981228	expert_4	gut flora	microbiome	is linked to	autoimmune neurological diseases	DDF
39981228	expert_4	Faecalibacterium	bacteria	located in	individuals	human
39981228	expert_4	myasthenia gravis	DDF	change abundance	Roseburia	bacteria
39981228	expert_4	autoimmune encephalitis	DDF	change abundance	Streptococcus	bacteria
39981228	expert_4	Streptococcus	bacteria	located in	patients	human
39981228	expert_4	autoimmune encephalitis	DDF	change abundance	short-chain fatty acid (SCFA)-producing bacteria	bacteria
39981228	expert_4	autoimmune encephalitis	DDF	change abundance	Faecalibacterium	bacteria
39981228	expert_4	neuromyelitis optica spectrum disorders	DDF	change abundance	Streptococcus	bacteria
39981228	expert_4	short-chain fatty acid (SCFA)-producing bacteria	bacteria	located in	individuals	human
39981228	expert_4	multiple sclerosis	DDF	change abundance	Streptococcus	bacteria
39981228	expert_4	autoimmune encephalitis	DDF	change abundance	Escherichia-Shigella	bacteria
39981228	expert_4	neuromyelitis optica spectrum disorders	DDF	change abundance	Escherichia-Shigella	bacteria
39981228	expert_4	neuromyelitis optica spectrum disorders	DDF	change abundance	short-chain fatty acid (SCFA)-producing bacteria	bacteria
39981228	expert_4	neuromyelitis optica spectrum disorders	DDF	change abundance	Faecalibacterium	bacteria
39981228	expert_4	autoimmune encephalitis	DDF	target	individuals	human
39981228	expert_4	multiple sclerosis	DDF	change abundance	short-chain fatty acid (SCFA)-producing bacteria	bacteria
39981228	expert_4	myasthenia gravis	DDF	change abundance	short-chain fatty acid (SCFA)-producing bacteria	bacteria


33975914	expert_4	CIS	DDF	target	patients	human
33975914	expert_4	severe MS	DDF	interact	IgA responses	chemical
33975914	expert_4	MS	DDF	affect	immune homeostasis	DDF
33975914	expert_4	MS	DDF	interact	defective IgA responses	chemical
33975914	expert_4	MS	DDF	interact	serum IgG responses	chemical
33975914	expert_4	severe MS	DDF	target	patients	human
33975914	expert_4	Perturbed Microbiota	DDF	affect	Multiple Sclerosis	DDF
33975914	expert_4	Immune Homeostasis	DDF	affect	Multiple Sclerosis	DDF
33975914	expert_4	relapsing-remitting MS	DDF	target	patients	human
33975914	expert_4	CISs	DDF	target	individuals	human
33975914	expert_4	CIS	DDF	interact	serum IgG responses	chemical
33975914	expert_4	MS	DDF	target	patients	human
33975914	expert_4	clinically isolated syndromes	DDF	target	individuals	human
33975914	expert_4	MS	DDF	change abundance	Gut and systemic microbiota	microbiome


38915127	expert_4	EA	chemical	impact	Alloprevotella rava	bacteria
38915127	expert_4	Alloprevotella	bacteria	influence	EAE	DDF
38915127	expert_4	C3	chemical	influence	EAE	DDF
38915127	expert_4	C3	chemical	interact	inflammatory cytokines	chemical
38915127	expert_4	EA	chemical	impact	gut microbiome	microbiome
38915127	expert_4	MS	DDF	affect	gut microbiome dysbiosis	DDF
38915127	expert_4	EA	chemical	interact	Propionate	chemical
38915127	expert_4	EA	chemical	influence	EAE	DDF
38915127	expert_4	EA	chemical	interact	C3	chemical
38915127	expert_4	EA	chemical	impact	DSM 22548	bacteria
38915127	expert_4	oral ellagic acid	chemical	influence	EAE	DDF
38915127	expert_4	EA	chemical	impact	Alloprevotella	bacteria
38915127	expert_4	EA	chemical	impact	short-chain fatty acids -producing bacteria	bacteria
38915127	expert_4	multiple sclerosis	DDF	affect	gut microbiome dysbiosis	DDF
38915127	expert_4	EA	chemical	influence	experimental autoimmune encephalomyelitis	DDF
38915127	expert_4	oral ellagic acid	chemical	influence	experimental autoimmune encephalomyelitis	DDF


38671931	expert_4	Polyphenols	chemical	influence	gut dysbiosis	DDF
38671931	expert_4	polyphenols	chemical	impact	gut microbiota	microbiome
38671931	expert_4	gut microbiota	microbiome	is linked to	neurological disorders	DDF
38671931	expert_4	probiotics	dietary supplement	influence	gut dysbiosis	DDF
38671931	expert_4	probiotics	dietary supplement	influence	inflammation	DDF
38671931	expert_4	Polyphenols	chemical	influence	inflammation	DDF
38671931	expert_4	probiotics	dietary supplement	influence	oxidative stress	DDF
38671931	expert_4	Polyphenols	chemical	influence	oxidative stress	DDF
38671931	expert_4	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
38671931	expert_4	probiotics	dietary supplement	influence	metabolic dysfunction	DDF
38671931	expert_4	Polyphenols	chemical	influence	metabolic dysfunction	DDF
38671931	expert_4	sirtuin-1	chemical	interact	reactive oxygen species	chemical
38671931	expert_4	sirtuin-1	chemical	influence	neurotoxic damage	DDF
38671931	expert_4	sirtuin-1	chemical	interact	resveratrol	chemical
38671931	expert_4	sirtuin-1	chemical	influence	microbiota dysfunction	DDF
38671931	expert_4	probiotics	dietary supplement	influence	central nervous system (CNS) disorders	DDF
38671931	expert_4	sirtuin-1	chemical	interact	ROS	chemical
38671931	expert_4	Polyphenols	chemical	influence	central nervous system (CNS) disorders	DDF
38671931	expert_4	probiotics	dietary supplement	impact	gut microbiota	microbiome


34797427	expert_4	SIBO	DDF	target	Patients	human
34797427	expert_4	AD	DDF	target	Patients	human
34797427	expert_4	small intestinal bacterial overgrowth	DDF	target	AD patients	human
34797427	expert_4	AD	DDF	affect	SIBO	DDF
34797427	expert_4	intestinal inflammation	DDF	target	AD patients	human
34797427	expert_4	SIBO	DDF	target	AD patients	human




33669988	expert_7	dysbiosis	DDF	affect	inflammatory responses	DDF
33669988	expert_7	gut microbiota	microbiome	located in	gastrointestinal tract	anatomical location
33669988	expert_7	GM	microbiome	located in	gastrointestinal tract	anatomical location
33669988	expert_7	GM	microbiome	is linked to	AD	DDF
33669988	expert_7	probiotics	dietary supplement	influence	AD	DDF


39934561	expert_7	MS	DDF	is a	inflammatory disorder	DDF
39934561	expert_7	inflammatory disorder	DDF	target	young people	human
39934561	expert_7	Multiple sclerosis	DDF	is a	inflammatory disorder	DDF
39934561	expert_7	demyelination	DDF	strike	myelin sheath	anatomical location
39934561	expert_7	Multiple sclerosis	DDF	target	young people	human
39934561	expert_7	MS	DDF	is a	inflammatory diseases	DDF
39934561	expert_7	gut microbiota	microbiome	located in	individuals	human
39934561	expert_7	gut metabolites	chemical	located in	colon	anatomical location
39934561	expert_7	MS	DDF	target	young people	human


33818222	expert_7	progressive neurodegenerative disease	DDF	target	patients	human
33818222	expert_7	Amyotrophic lateral sclerosis	DDF	is a	progressive neurodegenerative disease	DDF
33818222	expert_7	ALS	DDF	is a	progressive neurodegenerative disease	DDF
33818222	expert_7	Amyotrophic lateral sclerosis	DDF	target	patients	human
33818222	expert_7	gut microbiome	microbiome	used by	16S rRNA gene sequencing	biomedical technique
33818222	expert_7	gut microbiome	microbiome	located in	ALS patients	human
33818222	expert_7	gut microbiome	microbiome	located in	spouses	human
33818222	expert_7	ALS	DDF	target	patients	human


37733222	expert_7	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
37733222	expert_7	gut microbiota	microbiome	is linked to	neurodegeneration	DDF


34569225	expert_7	Res	chemical	influence	Aβ aggregate-induced neurotoxicity	DDF
34569225	expert_7	Resveratrol	chemical	influence	gut microbiota disorder	DDF
34569225	expert_7	AD	DDF	is a	neurodegenerative disease	DDF
34569225	expert_7	Aβ	chemical	located in	hippocampus	anatomical location
34569225	expert_7	Res	chemical	influence	gut microbiota disorder	DDF
34569225	expert_7	Alzheimer's disease	DDF	is a	neurodegenerative disease	DDF
34569225	expert_7	Resveratrol	chemical	influence	Aβ aggregate-induced neurotoxicity	DDF


39497320	expert_7	gut microbiota	microbiome	is linked to	cognitive impairment	DDF


37173751	expert_7	AD	DDF	is a	neurological conditions	DDF
37173751	expert_7	cognitive impairment	DDF	is a	Neurological conditions	DDF
37173751	expert_7	Alzheimer's disease	DDF	is a	Neurological conditions	DDF
37173751	expert_7	cognitive impairment	DDF	is a	neurological conditions	DDF
37173751	expert_7	Alzheimer's disease	DDF	is a	neurological conditions	DDF
37173751	expert_7	AD	DDF	target	people	human
37173751	expert_7	Neurological conditions	DDF	target	people	human
37173751	expert_7	Alzheimer's disease	DDF	target	people	human
37173751	expert_7	cognitive impairment	DDF	target	people	human
37173751	expert_7	cognitive impairments	DDF	target	people	human
37173751	expert_7	AD	DDF	is a	Neurological conditions	DDF


37895137	expert_7	OA	chemical	interact	tau	chemical
37895137	expert_7	GT	drug	change effect	central nervous system (CNS) disorders	DDF
37895137	expert_7	Gouteng	drug	change effect	central nervous system (CNS) disorders	DDF
37895137	expert_7	GT	drug	interact	tau	chemical
37895137	expert_7	Uncaria rhynchophylla	drug	change effect	central nervous system (CNS) disorders	DDF


38110905	expert_7	mice	animal	used by	Morris Maze Test	biomedical technique
38110905	expert_7	postbiotic supplement	dietary supplement	administered	double transgenic mice	animal
38110905	expert_7	controls	animal	used by	Morris Maze Test	biomedical technique
38110905	expert_7	brain	anatomical location	located in	male transgenic mice	animal
38110905	expert_7	amyloid-β plaques	DDF	strike	hippocampus	anatomical location
38110905	expert_7	postbiotics treatment	dietary supplement	administered	male transgenic mice	animal


35595837	expert_7	Gut microbiota	microbiome	used by	metagenomics	biomedical technique
35595837	expert_7	ALS	DDF	target	69 years old male	human
35595837	expert_7	Gut microbiota	microbiome	used by	culturomics	biomedical technique
35595837	expert_7	amyotrophic lateral sclerosis	DDF	target	69 years old male	human


40080085	expert_7	Chronic kidney disease	DDF	target	CKD patients	human
40080085	expert_7	CKD	DDF	target	CKD patients	human


39744394	expert_7	POMS	DDF	target	participants	human
39744394	expert_7	pediatric-onset multiple sclerosis	DDF	target	persons	human
39744394	expert_7	POMS	DDF	target	persons	human
39744394	expert_7	fungal microbiota	microbiome	located in	persons	human
